EMPRESA;ID_EMPRESA;TIPO_OPERADOR;ANNO;TRIMESTRE;FECHA;HORA_INICIO;HORA_FIN;DURACION;PROGRAMA;CLASIFICACION;GENERO;TIPO;CLOSED_CAPTION;LENGUA_SENAS;SUBTITULADO;LENGUAS_NATIVAS
FUNDACION MAGDALENA MEDIOS DE COMUNICACIÓN;829002093;TV Sin Animo de Lucro - Local Abierta;2022;1;2022-03-31;06:30:00;08:00:00;01:30:00;MOMENTO MUSICAL ;FAMILIAR;NO FICCIÓN;ND;NINGUNO;NO;NO;NO
FUNDACION MAGDALENA MEDIOS DE COMUNICACIÓN;829002093;TV Sin Animo de Lucro - Local Abierta;2022;1;2022-03-31;08:00:00;10:00:00;02:00:00;MAGAZIN DE LA MAÑANA ;FAMILIAR;NO FICCIÓN;ND;NINGUNO;NO;NO;NO
FUNDACION MAGDALENA MEDIOS DE COMUNICACIÓN;829002093;TV Sin Animo de Lucro - Local Abierta;2022;1;2022-03-31;10:00:00;12:00:00;02:00:00;EN FORMA ;FAMILIAR;FICCIÓN;ND;NINGUNO;NO;NO;NO
FUNDACION MAGDALENA MEDIOS DE COMUNICACIÓN;829002093;TV Sin Animo de Lucro - Local Abierta;2022;1;2022-03-31;12:00:00;12:30:00;00:30:00;ENLACE NOTICIAS ;FAMILIAR;INFORMATIVO;ND;NINGUNO;NO;NO;NO
FUNDACION MAGDALENA MEDIOS DE COMUNICACIÓN;829002093;TV Sin Animo de Lucro - Local Abierta;2022;1;2022-03-31;12:30:00;12:40:00;00:10:00;IFORMATIVO CAFABA;FAMILIAR;NO FICCIÓN;ND;NINGUNO;NO;NO;NO
FUNDACION MAGDALENA MEDIOS DE COMUNICACIÓN;829002093;TV Sin Animo de Lucro - Local Abierta;2022;1;2022-03-31;12:40:00;13:30:00;00:50:00;LA HORA DEL MILAGRO ;FAMILIAR;NO FICCIÓN;ND;NINGUNO;NO;NO;NO
FUNDACION MAGDALENA MEDIOS DE COMUNICACIÓN;829002093;TV Sin Animo de Lucro - Local Abierta;2022;1;2022-03-31;01:30:00;02:00:00;00:30:00;ENLACE NOTICIAS ;FAMILIAR;INFORMATIVO;ND;NINGUNO;NO;NO;NO
FUNDACION MAGDALENA MEDIOS DE COMUNICACIÓN;829002093;TV Sin Animo de Lucro - Local Abierta;2022;1;2022-03-31;02:00:00;05:00:00;03:00:00;MOMENTO MUSICAL ;FAMILIAR;INFORMATIVO;ND;NINGUNO;NO;NO;NO
FUNDACION MAGDALENA MEDIOS DE COMUNICACIÓN;829002093;TV Sin Animo de Lucro - Local Abierta;2022;1;2022-03-31;05:00:00;05:30:00;00:30:00;AQUÍ ESTOY;FAMILIAR;NO FICCIÓN;ND;NINGUNO;NO;NO;NO
FUNDACION MAGDALENA MEDIOS DE COMUNICACIÓN;829002093;TV Sin Animo de Lucro - Local Abierta;2022;1;2022-03-31;05:30:00;06:00:00;00:30:00;SMART NATURAL;FAMILIAR;INFORMATIVO;ND;NINGUNO;NO;NO;NO
FUNDACION MAGDALENA MEDIOS DE COMUNICACIÓN;829002093;TV Sin Animo de Lucro - Local Abierta;2022;1;2022-03-31;06:00:00;06:40:00;00:40:00;ENLACE NOTICIAS;FAMILIAR;INFORMATIVO;ND;NINGUNO;NO;NO;NO
FUNDACION MAGDALENA MEDIOS DE COMUNICACIÓN;829002093;TV Sin Animo de Lucro - Local Abierta;2022;1;2022-03-31;06:40:00;07:30:00;00:50:00;MOMENTO MUSICAL ;FAMILIAR;NO FICCIÓN;ND;NINGUNO;NO;NO;NO
FUNDACION MAGDALENA MEDIOS DE COMUNICACIÓN;829002093;TV Sin Animo de Lucro - Local Abierta;2022;1;2022-03-31;07:30:00;08:00:00;00:30:00;LOS PUROS CRIOLLOS ;FAMILIAR;NO FICCIÓN;ND;NINGUNO;NO;NO;NO
FUNDACION MAGDALENA MEDIOS DE COMUNICACIÓN;829002093;TV Sin Animo de Lucro - Local Abierta;2022;1;2022-03-31;08:00:00;09:00:00;01:00:00;MOMENTO MUSICAL ;FAMILIAR;NO FICCIÓN;ND;NINGUNO;NO;NO;NO
FUNDACION MAGDALENA MEDIOS DE COMUNICACIÓN;829002093;TV Sin Animo de Lucro - Local Abierta;2022;1;2022-03-31;09:00:00;09:30:00;00:30:00; DE FRENTE CON ROSBERG PERILLA;FAMILIAR;NO FICCIÓN;ND;NINGUNO;NO;NO;NO
FUNDACION MAGDALENA MEDIOS DE COMUNICACIÓN;829002093;TV Sin Animo de Lucro - Local Abierta;2022;1;2022-03-31;09:30:00;10:00:00;00:30:00;TODO LO QUE VIMOS (21,22,23,24)  ;FAMILIAR;NO FICCIÓN;ND;NINGUNO;NO;NO;NO
FUNDACION MAGDALENA MEDIOS DE COMUNICACIÓN;829002093;TV Sin Animo de Lucro - Local Abierta;2022;1;2022-03-31;10:00:00;10:35:00;00:35:00;ENLACE NOTICIAS;FAMILIAR;INFORMATIVO;ND;NINGUNO;NO;NO;NO
FUNDACION MAGDALENA MEDIOS DE COMUNICACIÓN;829002093;TV Sin Animo de Lucro - Local Abierta;2022;1;2022-03-31;10:35:00;10:40:00;00:05:00; CIERRE DE EMISIÓN;FAMILIAR;NO FICCIÓN;ND;NINGUNO;NO;NO;NO
RCN TELEVISION S.A.;830029703;TV Privada - Nacional Abierta;2022;1;2022-03-31;06:00:00;07:30:09;01:30:09;NOTICIAS RCN 6:00 AM;FAMILIAR;INFORMATIVO;NOTICIERO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
RCN TELEVISION S.A.;830029703;TV Privada - Nacional Abierta;2022;1;2022-03-31;07:30:19;09:30:13;01:59:54;MAÑANA EXPRESS;FAMILIAR;INFORMATIVO;NOTICIERO / MAGAZINE;TRANSCRIPCIÓN MANUAL;NO;NO;NO
RCN TELEVISION S.A.;830029703;TV Privada - Nacional Abierta;2022;1;2022-03-31;09:30:23;11:30:15;01:59:52;BUEN DÍA COLOMBIA;FAMILIAR;NO FICCIÓN;MORNING SHOW;TRANSCRIPCIÓN MANUAL;NO;NO;NO
RCN TELEVISION S.A.;830029703;TV Privada - Nacional Abierta;2022;1;2022-03-31;11:30:25;12:28:11;00:57:46;BUEN DÍA COLOMBIA;FAMILIAR;NO FICCIÓN;MORNING SHOW;TRANSCRIPCIÓN MANUAL;NO;NO;NO
RCN TELEVISION S.A.;830029703;TV Privada - Nacional Abierta;2022;1;2022-03-31;12:28:21;14:30:06;02:01:45;NOTICIAS RCN 12:30 PM;FAMILIAR;INFORMATIVO;NOTICIERO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
RCN TELEVISION S.A.;830029703;TV Privada - Nacional Abierta;2022;1;2022-03-31;14:30:16;15:30:08;00:59:52;LA FUERZA DEL DESTINO;FAMILIAR;FICCIÓN;TELENOVELA;TRANSCRIPCIÓN MANUAL;NO;NO;NO
RCN TELEVISION S.A.;830029703;TV Privada - Nacional Abierta;2022;1;2022-03-31;15:30:18;16:48:05;01:17:47;EN NOMBRE DEL AMOR;FAMILIAR;FICCIÓN;TELENOVELA;TRANSCRIPCIÓN MANUAL;NO;NO;NO
RCN TELEVISION S.A.;830029703;TV Privada - Nacional Abierta;2022;1;2022-03-31;16:48:15;18:00:16;01:12:01;SORTILEGIO;ADOLESCENTE;FICCIÓN;TELENOVELA;TRANSCRIPCIÓN MANUAL;NO;NO;NO
RCN TELEVISION S.A.;830029703;TV Privada - Nacional Abierta;2022;1;2022-03-31;18:00:26;18:55:21;00:54:55;RUBÍ;FAMILIAR;FICCIÓN;TELENOVELA;TRANSCRIPCIÓN MANUAL;NO;NO;NO
RCN TELEVISION S.A.;830029703;TV Privada - Nacional Abierta;2022;1;2022-03-31;18:57:10;19:00:09;00:02:59;NOTICIAS RCN 7:00 PM;FAMILIAR;INFORMATIVO;NOTICIERO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
RCN TELEVISION S.A.;830029703;TV Privada - Nacional Abierta;2022;1;2022-03-31;19:00:19;19:29:57;00:29:38;NOTICIAS CÁMARA DE REPRESENTANTES;FAMILIAR;INFORMATIVO;INFORMATIVO INSTITUCIONAL;TRANSCRIPCIÓN MANUAL;NO;NO;NO
RCN TELEVISION S.A.;830029703;TV Privada - Nacional Abierta;2022;1;2022-03-31;19:29:57;20:00:07;00:30:10;NOTICIAS RCN 7:00 PM;FAMILIAR;INFORMATIVO;NOTICIERO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
RCN TELEVISION S.A.;830029703;TV Privada - Nacional Abierta;2022;1;2022-03-31;20:00:16;21:29:58;01:29:42;MASTERCHEF CELEBRITY ;FAMILIAR;NO FICCIÓN;REALITY CONCURSO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
RCN TELEVISION S.A.;830029703;TV Privada - Nacional Abierta;2022;1;2022-03-31;21:30:08;22:00:03;00:29:55;PURA SANGRE;FAMILIAR;FICCIÓN;TELENOVELA;TRANSCRIPCIÓN MANUAL;NO;NO;NO
RCN TELEVISION S.A.;830029703;TV Privada - Nacional Abierta;2022;1;2022-03-31;22:00:13;23:00:09;00:59:56;TE LA DEDICO;FAMILIAR;FICCIÓN;TELENOVELA;TRANSCRIPCIÓN MANUAL;NO;NO;NO
RCN TELEVISION S.A.;830029703;TV Privada - Nacional Abierta;2022;1;2022-03-31;23:00:20;00:00:13;00:59:53;NOTICIAS RCN 11:30 PM;FAMILIAR;INFORMATIVO;NOTICIERO;TRANSCRIPCIÓN MANUAL;SI;NO;NO
RCN TELEVISION S.A.;830029703;TV Privada - Nacional Abierta;2022;1;2022-03-31;00:00:23;00:47:50;00:47:27;LA NOCHE RCN ;FAMILIAR;INFORMATIVO;UNITARIO ENTREVISTAS;NINGUNO;NO;NO;NO
RCN TELEVISION S.A.;830029703;TV Privada - Nacional Abierta;2022;1;2022-03-31;00:48:00;01:18:27;00:30:27;CONTACTO ASTRAL;ADULTO;NO FICCIÓN;CALL TV;NINGUNO;NO;NO;NO
RCN TELEVISION S.A.;830029703;TV Privada - Nacional Abierta;2022;1;2022-03-31;01:18:37;02:59:54;01:41:17;LAS DETECTIVAS Y EL VICTOR;FAMILIAR;FICCIÓN;TELENOVELA;NINGUNO;NO;NO;NO
RCN TELEVISION S.A.;830029703;TV Privada - Nacional Abierta;2022;1;2022-03-31;03:00:05;03:25:25;00:25:20;NOTICIAS RCN 7:00 PM REP;FAMILIAR;NO FICCIÓN;NOTICIERO;NINGUNO;NO;NO;NO
RCN TELEVISION S.A.;830029703;TV Privada - Nacional Abierta;2022;1;2022-03-31;04:42:57;05:29:10;00:46:13;EL MUNDO DEL CAMPO;FAMILIAR;NO FICCIÓN;MAGAZINE;NINGUNO;NO;NO;NO
RCN TELEVISION S.A.;830029703;TV Privada - Nacional Abierta;2022;1;2022-03-31;05:30:00;06:00:00;00:30:00;NOTICIAS RCN 6:00 AM;FAMILIAR;INFORMATIVO;NOTICIERO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;00:00:00;00:30:00;00:30:00;DEJEMONOS DE VAINAS';ADULTO;FICCIÓN;ADULTOS;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;00:30:00;01:00:00;00:30:00;DEJEMONOS DE VAINAS';ADULTO;FICCIÓN;ADULTOS;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;01:00:00;01:30:00;00:30:00;AKUMAJA EPIS 13 SOMOS PATRIMONIO P2';ADULTO;NO FICCIÓN;ADULTOS;NINGUNO;NO;NO;SI
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;01:30:00;02:00:00;00:30:00;ANCESTRO TRIBAL (3 SEGM) EP.10';ADULTO;NO FICCIÓN;ADULTOS;NINGUNO;NO;NO;SI
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;02:00:00;02:05:00;00:05:00;ASQUEROSAMENTE RICO CC // EP.05 T.01 - PIZZA CALAVERA';ADOLESCENTE;FICCIÓN;ADOLESCENTE;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;02:05:00;02:15:00;00:10:00;ASQUEROSAMENTE RICO CC // EP.06 T.01';ADOLESCENTE;FICCIÓN;ADOLESCENTE;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;02:15:00;02:20:00;00:05:00;ASQUEROSAMENTE RICO CC // EP.07 T.01 - CEREBROS DERRETIDOS';ADOLESCENTE;FICCIÓN;ADOLESCENTE;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;02:20:00;02:30:00;00:10:00;ASQUEROSAMENTE RICO CC // EP.07 T.01 - JUGO DE OJOS';ADOLESCENTE;FICCIÓN;ADOLESCENTE;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;02:30:00;03:00:00;00:30:00;MISION CIENCIA CC (3 SEGM) EP.05 - ANTARTICA';FAMILIAR;NO FICCIÓN;FAMILIAR;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;03:00:00;03:30:00;00:30:00;LA TONGA ( 3 SEGM ) TEMP 02 EPIS 06';ADULTO;NO FICCIÓN;ADULTOS;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;03:30:00;03:35:00;00:05:00;MR. TRANCE CC // EP.19 TEMP.02 - REHAB';ADOLESCENTE;FICCIÓN;ADOLESCENTE;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;03:35:00;03:40:00;00:05:00;MR. TRANCE CC // EP.20 TEMP.02 - VIAJE AL CENTRO DE LA TV';ADOLESCENTE;FICCIÓN;ADOLESCENTE;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;03:40:00;03:45:00;00:05:00;MR. TRANCE CC // EP.21 TEMP.02 - ROCKSTAR TRANCE';ADOLESCENTE;FICCIÓN;ADOLESCENTE;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;03:45:00;03:50:00;00:05:00;MR. TRANCE CC // EP.22 TEMP.02 - EL DOBLE';ADOLESCENTE;FICCIÓN;ADOLESCENTE;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;03:50:00;03:55:00;00:05:00;MR. TRANCE CC // EP.23 TEMP.02 - SAVE MAMA TRANCE FESTIVAL';ADOLESCENTE;FICCIÓN;ADOLESCENTE;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;03:55:00;04:00:00;00:05:00;MR. TRANCE CC // EP.24 TEMP.02- TRANCENATOR';ADOLESCENTE;FICCIÓN;ADOLESCENTE;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;04:00:00;05:00:00;01:00:00;REEL PROMOCIONAL SENAL COLOMBIA;ADULTO;NO FICCIÓN;ADULTOS;NINGUNO;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;05:00:00;05:30:00;00:30:00;JOSEFINA SUPER MEGA CHEF CC (3 SEGM) EP.13 TEMP.04';INFANTIL;INFANTIL;INFANTIL;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;05:30:00;05:40:00;00:10:00;ASQUEROSAMENTE RICO CC // EP.09 - DEDOS APESTOSOS';INFANTIL;INFANTIL;INFANTIL;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;05:40:00;05:50:00;00:10:00;ASQUEROSAMENTE RICO CC // EP.10 T.01 - CORAZONES ENSANGRENTADOS AL GUSANO';INFANTIL;INFANTIL;INFANTIL;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;05:50:00;06:00:00;00:10:00;ASQUEROSAMENTE RICO CC // EP.11-GELATINA DE INSECTOS';INFANTIL;INFANTIL;INFANTIL;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;06:00:00;06:10:00;00:10:00;MOSTROS AFECHANTES CC // EP.03';INFANTIL;INFANTIL;INFANTIL;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;06:10:00;06:20:00;00:10:00;JUANI & GATON CC // T.01 EP.01';INFANTIL;INFANTIL;INFANTIL;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;06:20:00;06:25:00;00:05:00;CUENTITOS MAGICOS CANCION';INFANTIL;INFANTIL;INFANTIL;NINGUNO;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;06:25:00;06:30:00;00:05:00;MI GENIAL Y FANTASTICO SASQUATCH CC // EP.01';INFANTIL;INFANTIL;INFANTIL;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;06:30:00;06:35:00;00:05:00;LOLALA LSC CC // EP.16 TEMP.02 - COMO SUENAN LOS INSTRUMENTOS';INFANTIL;INFANTIL;INFANTIL;TRANSCRIPCIÓN MANUAL;SI;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;06:35:00;06:40:00;00:05:00;LOLALA LSC CC // EP.17 TEMP.02 - HELADOS PARA TODOS';INFANTIL;INFANTIL;INFANTIL;TRANSCRIPCIÓN MANUAL;SI;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;06:40:00;06:45:00;00:05:00;LOLALA LSC CC // EP.18 T.02 - DONDE ESTA LA LUNA';INFANTIL;INFANTIL;INFANTIL;TRANSCRIPCIÓN MANUAL;SI;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;06:45:00;06:50:00;00:05:00;CAMUSI-CAMUSI CC // EP.04 T.02 - QUIRIBILLO';INFANTIL;INFANTIL;INFANTIL;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;06:50:00;06:55:00;00:05:00;LAS CRONICAS ELEFANTILES CC // ANGIE';INFANTIL;INFANTIL;INFANTIL;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;06:55:00;07:00:00;00:05:00;CUENTITOS MAGICOS LSC CC // EP.06 T.01 - AMIGO IMAGINARIO';INFANTIL;INFANTIL;INFANTIL;TRANSCRIPCIÓN MANUAL;SI;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;07:00:00;07:05:00;00:05:00;CUENTITOS MAGICOS TEMP 01 EPIS 07 UN MISTERIO EN EL JARDIN';INFANTIL;INFANTIL;INFANTIL;TRANSCRIPCIÓN MANUAL;SI;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;07:05:00;07:30:00;00:25:00;LA ISLA DEL TESORO CC (2 SEGM) EP.23 - MEDICINA HUMANA';INFANTIL;INFANTIL;INFANTIL;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;07:30:00;08:00:00;00:30:00;ZOU CC (2 SEGM) EP.20 TEMP.01';INFANTIL;INFANTIL;INFANTIL;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;08:00:00;08:20:00;00:20:00;INVENTION STORY CC // EP.49';INFANTIL;INFANTIL;INFANTIL;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;08:20:00;08:30:00;00:10:00;INVENTION STORY CC // EP.50 - ';INFANTIL;INFANTIL;INFANTIL;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;08:30:00;09:00:00;00:30:00;RUBY GLOOM CC (2 SEGM) EP.15 - ';INFANTIL;INFANTIL;INFANTIL;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;09:00:00;09:05:00;00:05:00;DIABLITO ARNOLD CC // EP.03';INFANTIL;INFANTIL;INFANTIL;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;09:05:00;09:50:00;00:45:00;TERRITORIO MAGICO CC // EP.135 TEMP.02';INFANTIL;INFANTIL;INFANTIL;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;09:50:00;09:55:00;00:05:00;CUENTITOS MAGICOS LSC CC // EP.06 T.01 - AMIGO IMAGINARIO';INFANTIL;INFANTIL;INFANTIL;TRANSCRIPCIÓN MANUAL;SI;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;09:55:00;10:00:00;00:05:00;CUENTITOS MAGICOS TEMP 01 EPIS 07 UN MISTERIO EN EL JARDIN';INFANTIL;INFANTIL;INFANTIL;TRANSCRIPCIÓN MANUAL;SI;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;10:00:00;11:00:00;01:00:00;PROFE EN TU CASA';INFANTIL;INFANTIL;INFANTIL;TRANSCRIPCIÓN MANUAL;SI;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;11:00:00;12:00:00;01:00:00;LAS TRES PLUMAS CC (3 SEGM) EP.52 // LOS MEJORES CUENTOS DE HADAS';FAMILIAR;FICCIÓN;FAMILIAR;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;12:00:00;12:30:00;00:30:00;RTVC NOTICIAS EMISION MEDIODIA';FAMILIAR;INFORMATIVO;FAMILIAR;TRANSCRIPCIÓN MANUAL;SI;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;12:30:00;13:00:00;00:30:00;CABALLO VIEJO CC (2 SEGM) EP.100';FAMILIAR;FICCIÓN;FAMILIAR;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;13:00:00;13:30:00;00:30:00;CABALLO VIEJO CC (2 SEGM) EP.101';FAMILIAR;FICCIÓN;FAMILIAR;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;13:30:00;14:30:00;01:00:00;AISLADOS CC (5 SEGM) EP.04 - PROVIDENCIA;FAMILIAR;NO FICCIÓN;FAMILIAR;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;14:30:00;14:35:00;00:05:00;SUPER O EN LA ERA DE LA TECNOLOGIA CC // EP.06';ADOLESCENTE;FICCIÓN;ADOLESCENTE;TRANSCRIPCIÓN MANUAL;NO;NO;SI
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;14:35:00;14:40:00;00:05:00;SUPER O EN LA ERA DE LA TECNOLOGIA CC // EP.07';ADOLESCENTE;FICCIÓN;ADOLESCENTE;TRANSCRIPCIÓN MANUAL;NO;NO;SI
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;14:40:00;14:45:00;00:05:00;SUPER O EN LA ERA DE LA TECNOLOGIA CC // EP.07';ADOLESCENTE;FICCIÓN;ADOLESCENTE;TRANSCRIPCIÓN MANUAL;NO;NO;SI
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;14:45:00;14:50:00;00:05:00;SUPER O EN LA ERA DE LA TECNOLOGIA CC // EP.09';ADOLESCENTE;FICCIÓN;ADOLESCENTE;TRANSCRIPCIÓN MANUAL;NO;NO;SI
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;14:50:00;14:55:00;00:05:00;SUPER O EN LA ERA DE LA TECNOLOGIA CC // EP.10';ADOLESCENTE;FICCIÓN;ADOLESCENTE;TRANSCRIPCIÓN MANUAL;NO;NO;SI
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;14:55:00;15:00:00;00:05:00;SUPER O IDIOMATICO CC // EP.46 (LLEGASTE X LLEGASTES - DIJISTE X DIJISTES)';ADOLESCENTE;FICCIÓN;ADOLESCENTE;TRANSCRIPCIÓN MANUAL;NO;NO;SI
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;15:00:00;15:05:00;00:05:00;DIABLITO ARNOLD CC // EP.03';INFANTIL;INFANTIL;INFANTIL;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Radio Televisión Nacional de Colombia RTVC;900002583;TV Pública - Nacional Abierta;2022;1;2022-03-31;15:05:00;15:50:00;00:45:00;TERRITORIO MAGICO CC // EP.135 TEMP.02';INFANTIL;INFANTIL;INFANTIL;TRANSCRIPCIÓN MANUAL;NO;NO;NO
